"Facility Name","CMS Certification Number (CCN)","Alternate CCN","Address","City","State","Zip Code","Network","Long-term Catheter Measure Score","Long-term Catheter Reason for No Score (See Footnotes File)","Long-term Catheter Achievement Measure Rate","Number of Patients Included in Long-term Catheter Measure Score Achievement Period","Long-term Catheter Achievement Period Numerator","Long-term Catheter Achievement Period Denominator","Long-term Catheter Improvement Measure Rate","Long-term Catheter Improvement Period Numerator","Long-term Catheter Improvement Period Denominator","Long-term Catheter Measure Score Applied","National Average Long-term Catheter Measure Score","Kt/V Comprehensive Measure Score","Kt/V Comprehensive Reason for No Score (See Footnotes File)","Kt/V Comprehensive Achievement Measure Rate","Number of Patients Included in Kt/V Comprehensive Measure Score Achievement Period","Kt/V Comprehensive Achievement Period Numerator","Kt/V Comprehensive Achievement Period Denominator","Kt/V Comprehensive Improvement Measure Rate","Kt/V Comprehensive Improvement Period Numerator","Kt/V Comprehensive Improvement Period Denominator","Kt/V Comprehensive Measure Score Applied","National Average Kt/V Comprehensive Measure Score","Hypercalcemia Measure Score","Hypercalcemia Reason for No Score (See Footnotes File)","National Average Hypercalcemia Measure Score","NHSN BSI Measure Score","NHSN BSI Reason for No Score (See Footnotes File)","NHSN BSI Achievement Measure Ratio","Number of Patients Included in NHSN BSI Measure Score Achievement Period","NHSN BSI Achievement Period Observed Event Number","NHSN BSI Achievement Period Expected Event Number","NHSN BSI Improvement Measure Ratio","NHSN BSI Improvement Period Observed Event Number","NHSN BSI Improvement Period Expected Event Number","NHSN BSI Measure Score Applied","National Average NHSN BSI Measure Score","NHSN Dialysis Event Reporting Measure Score","NHSN Dialysis Event Reason for No Score (See Footnotes File)","NHSN Dialysis Event Reporting Number of Months Reported","ICH CAHPS Measure Score","ICH CAHPS Reason for No Score (See Footnotes File)","ICH CAHPS Achievement Period Count of Completed Surveys","ICH CAHPS Improvement Period Count of Completed Surveys","ICH CAHPS Measure Score Applied","National Average ICH CAHPS Measure Score","ICH CAHPS Neph Comm and Caring Achievement Rate","ICH CAHPS Neph Comm and Caring Improvement Rate","ICH CAHPS Neph Comm and Caring Measure Score Applied","ICH CAHPS Quality of Dialysis Care and Ops Achievement Rate","ICH CAHPS Quality of Dialysis Care and Ops Improvement Rate","ICH CAHPS Quality of Dialysis Care and Ops Measure Score Applied","ICH CAHPS Providing Info to Patients Achievement Rate","ICH CAHPS Providing Info to Patients Improvement Rate","ICH CAHPS Providing Info to Patients Measure Score Applied","ICH CAHPS Overall Rating of Neph Achievement Rate","ICH CAHPS Overall Rating of Neph Improvement Rate","ICH CAHPS Overall Rating of Neph Measure Score Applied","ICH CAHPS Overall Rating of Dialysis Staff Achievement Rate","ICH CAHPS Overall Rating of Dialysis Staff Improvement Rate","ICH CAHPS Overall Rating of Dialysis Staff Measure Score Applied","ICH CAHPS Overall Rating of Dialysis Facility Achievement Rate","ICH CAHPS Overall Rating of Dialysis Facility Improvement Rate","ICH CAHPS Overall Rating of Dialysis Facility Measure Score Applied","Standardized Readmission Ratio (SRR) Measure Score","SRR Reason for No Score (See Footnotes File)","SRR Achievement Measure Ratio","Number of Index Discharges in SRR Achievement Period","SRR Achievement Period Numerator","SRR Achievement Period Denominator","SRR Improvement Measure Ratio","SRR Improvement Period Numerator","SRR Improvement Period Denominator","SRR Measure Score Applied","National Average SRR Measure Score","Standardized Transfusion Ratio (STrR) Measure Score","STrR Reason for No Score (See Footnotes File)","STrR Achievement Measure Ratio","Number of Patient-Years at Risk in STrR Achievement Period","STrR Achievement Period Numerator","STrR Achievement Period Denominator","STrR Improvement Measure Ratio","STrR Improvement Period Numerator","STrR Improvement Period Denominator","STrR Measure Score Applied","National Average STrR Measure Score","Standardized Hospitalization Ratio (SHR) Measure Score","SHR Reason for No Score (See Footnotes File)","SHR Achievement Measure Ratio","Number of Patient-Years at Risk in SHR Achievement Period","SHR Achievement Period Numerator","SHR Achievement Period Denominator","SHR Improvement Measure Ratio","SHR Improvement Period Numerator","SHR Improvement Period Denominator","SHR Measure Score Applied","National Average SHR Measure Score","Clinical Depression Screening and Follow-up Improvement Period Numerator","Clinical Depression Screening and Follow-up Improvement Period Denominator","Clinical Depression Screening and Follow-up Achievement Period Denominator","Clinical Depression Screening and Follow-up Achievement Period Numerator","Clinical Depression Screening and Follow-up Improvement Measure Rate","Clinical Depression Screening and Follow-up Achievement Measure Rate","Clinical Depression Screening and Follow-up Measure Score","Clinical Depression Screening and Follow-up Reason for No Score (See Footnotes File)","Clinical Depression Screening and Follow-up Measure Score Applied","National Average CD Measure Score","MedRec Measure Score","MedRec Reason for No Score (See Footnotes File)","National Average MedRec Measure Score","PPPW Achievement Period Numerator","PPPW Achievement Period Denominator","PPPW Improvement Period Numerator","PPPW Improvement Period Denominator","PPPW Improvement Measure Rate","PPPW Achievement Measure Rate","PPPW Measure Score","PPPW Reason for No Score (See Footnotes File)","PPPW Measure Score Applied","National Average PPPW Measure Score","COVID-19 HCP Measure Score","COVID-19 HCP Reason for No Score (See Footnotes File)","COVID-19 HCP Number of Months Reported","National Average COVID-19 HCP Measure Score","FCHE Measure Score","FCHE Reason for No Score (See Footnotes File)","FCHE Number of Domains Reported","National Average FCHE Measure Score","Total Performance Score","PY2026 Payment Reduction Percentage","CMS Certification Date","Ownership as of December 31, 2024","Date of Ownership Record Update"
"032542 ARCADIA DIALYSIS CENTER (FMC)","032542","-","4021 N. 30TH STREET","PHOENIX","AZ","85016","15","5","-","0.1219","89","98","804","0.0948","67","707","Achievement","3","9","-","0.9908","84","750","757","0.9793","661","675","Achievement","6","10","-","10","10","-","0.000","97","0","5.069","0.240","1","4.161","Achievement","6","10","-","12","0","-","32","<30","Achievement","5","0.5532","No Rate","Achievement","0.5011","No Rate","Achievement","0.6526","No Rate","Achievement","0.3917","No Rate","Achievement","0.4715","No Rate","Achievement","0.4323","No Rate","Achievement","5","-","25.08","-","6","5.52","22.33","6","7.23","Achievement","5","9","-","9.21","<10","1","3.04","No Rate","-","-","Achievement","6","10","-","82.80","-","27","49.52","109.58","38","49.90","Achievement","3","66","67","84","79","0.9851","0.9405","5","-","Achievement","6","10","-","10","162045.35","4098944","150812.00","4027116","0.0374","0.0395","0","-","Achievement","4","10","-","12","9","10","-","5","10","63","0.0%","12/01/1992","Fresenius Medical Care","12/01/1992"
"032544 LAKE HAVASU DIALYSIS (FMC)","032544","-","2145 MESQUITE AVE","LAKE HAVASU CITY","AZ","86403","15","7","-","0.0794","82","55","693","0.0734","52","708","Achievement","3","9","-","0.9919","93","738","744","0.9933","743","748","Achievement","6","10","-","10","6","-","0.464","106","2","4.314","1.432","6","4.190","Improvement","6","10","-","12","4","-","37","35","Achievement","5","0.5773","0.6515","Achievement","0.6099","0.5755","Achievement","0.8464","0.8142","Achievement","0.5332","0.5949","Achievement","0.7218","0.5456","Achievement","0.6926","0.6881","Achievement","6","-","22.32","-","8","9.64","20.32","9","11.92","Achievement","5","2","-","43.35","<10","10","7.32","16.86","5","9.49","Achievement","6","9","-","88.97","-","47","80.22","106.64","58","78.27","Achievement","3","83","93","88","86","0.8925","0.9773","8","-","Achievement","6","10","-","10","803460.75","4098944","568475.57","4027116","0.1412","0.1960","5","-","Achievement","4","10","-","12","9","10","-","5","10","64","0.0%","04/06/1993","Fresenius Medical Care","04/06/1993"
"032545 SOUTH MOUNTAIN DIALYSIS CENTER (FMC)","032545","-","26 E BASELINE STE 142","PHOENIX","AZ","85042","15","2","-","0.1535","147","204","1329","0.1762","213","1209","Achievement","3","9","-","0.9891","141","1265","1279","0.9774","1125","1151","Achievement","6","10","-","10","5","-","0.344","167","3","8.710","0.434","4","9.207","Achievement","6","10","-","12","4","-","47","33","Achievement","5","0.6661","0.4743","Improvement","0.5200","0.4173","Improvement","0.7346","0.5917","Improvement","0.5500","0.3620","Improvement","0.5747","0.4185","Improvement","0.5965","0.4325","Improvement","8","-","19.66","-","13","18.20","34.13","22","17.35","Achievement","5","4","-","32.88","<10","6","5.28","43.27","6","4.44","Achievement","6","7","-","108.41","-","79","110.65","138.85","85","88.09","Achievement","3","115","122","132","127","0.9426","0.9621","7","-","Achievement","6","10","-","10","403558.69","4098944","291908.12","4027116","0.0725","0.0985","1","-","Achievement","4","10","-","12","9","10","-","5","10","56","0.0%","05/03/1993","Fresenius Medical Care","05/03/1993"
"032546 SUN CITY WEST DIALYSIS (FMC)","032546","-","12213 W BELL ROAD STE 110","SURPRISE","AZ","85374","15","3","-","0.1434","56","72","502","0.0744","36","484","Achievement","3","6","-","0.9731","51","471","484","0.9617","452","470","Achievement","6","10","-","10","10","-","0.000","61","0","3.878","0.000","0","2.864","Achievement","6","10","-","12","7","-","30","<30","Achievement","5","0.7779","No Rate","Achievement","0.6460","No Rate","Achievement","0.8561","No Rate","Achievement","0.7475","No Rate","Achievement","0.6195","No Rate","Achievement","0.6459","No Rate","Achievement","0","-","41.21","-","17","11.36","18.70","8","11.51","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","7","-","112.38","-","41","55.40","107.26","42","56.35","Achievement","3","47","48","51","51","0.9792","1.0000","10","-","Achievement","6","10","-","10","235354.59","4098944","314578.79","4027116","0.0781","0.0574","0","-","Achievement","4","10","-","12","9","10","-","5","10","58","0.0%","05/19/1993","Fresenius Medical Care","05/19/1993"
"032549 SAFFORD DIALYSIS (FMC)","032549","-","1250 S 20TH AVE","SAFFORD","AZ","85546","15","4","-","0.1343","81","99","737","0.1582","115","727","Achievement","3","7","-","0.9795","97","860","878","0.9818","861","877","Achievement","6","10","-","10","10","-","0.000","91","0","4.989","0.392","2","5.106","Achievement","6","10","-","12","6","-","37","32","Achievement","5","0.7205","0.6770","Achievement","0.6546","0.6358","Achievement","0.8481","0.7440","Achievement","0.6109","0.6355","Achievement","0.7207","0.6148","Achievement","0.7188","0.7280","Achievement","7","-","21.79","-","9","11.37","22.15","10","12.15","Achievement","5","7","-","19.64","<10","4","6.46","34.07","8","7.51","Achievement","6","8","-","99.49","-","49","74.78","106.36","61","82.53","Achievement","3","89","99","95","93","0.8990","0.9789","8","-","Achievement","6","10","-","10","426185.40","4098944","489422.71","4027116","0.1215","0.1040","1","-","Achievement","4","10","-","12","9","10","-","5","10","69","0.0%","09/09/1997","Fresenius Medical Care","09/09/1997"
"032550 NORTH PHOENIX DIALYSIS (FMC)","032550","-","1957 W DUNLAP AVE STE 6C","PHOENIX","AZ","85021","15","5","-","0.1195","105","92","770","0.0794","65","819","Achievement","3","6","-","0.9726","104","815","838","0.9841","989","1005","Achievement","6","10","-","10","7","-","0.178","128","1","5.622","0.436","2","4.586","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","1","-","33.94","-","27","21.90","25.60","19","19.98","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","207.82","-","96","70.14","168.55","100","85.38","Achievement","3","98","107","103","96","0.9159","0.9320","5","-","Achievement","6","10","-","10","209715.07","4098944","157943.69","4027116","0.0392","0.0512","0","-","Achievement","4","10","-","12","9","10","-","5","10","49","0.5%","12/10/1993","Fresenius Medical Care","12/10/1993"
"032551 USRC MESA DIALYSIS","032551","-","1337 S GILBERT RD STE 109","MESA","AZ","85204","15","4","-","0.1356","63","67","494","0.2198","129","587","Achievement","3","7","-","0.9811","64","518","528","0.9744","532","546","Achievement","6","10","-","10","10","-","0.000","86","0","3.670","0.342","2","5.843","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","25.87","-","16","17.03","28.40","24","22.75","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","5","-","146.64","-","53","54.88","220.59","90","58.71","Improvement","3","72","73","65","65","0.9863","1.0000","10","-","Achievement","6","10","-","10","494130.33","4098944","258596.80","4027116","0.0642","0.1206","2","-","Achievement","4","10","-","12","9","10","-","5","10","67","0.0%","09/08/1997","US Renal Care, Inc.","09/08/1997"
"032558 BULLHEAD CITY DIALYSIS (FMC)","032558","-","2650 MIRACLE MILE","BULLHEAD CITY","AZ","86442","15","8","-","0.0749","179","120","1603","0.0862","136","1578","Achievement","3","6","-","0.9763","164","1318","1350","0.9677","1289","1332","Achievement","6","10","-","10","7","-","0.244","214","2","8.205","0.337","3","8.903","Achievement","6","10","-","12","3","-","60","60","Achievement","5","0.5814","0.5498","Improvement","0.6519","0.5024","Achievement","0.7837","0.8004","Achievement","0.4588","0.4302","Achievement","0.6504","0.4951","Achievement","0.6164","0.5372","Achievement","2","-","32.04","-","35","30.07","31.00","37","32.12","Achievement","5","0","-","50.61","<10","19","11.91","34.65","14","12.93","Achievement","6","2","-","152.27","-","156","155.57","157.42","156","142.60","Achievement","3","157","172","171","158","0.9128","0.9240","4","-","Achievement","6","10","-","10","342809.80","4098944","379221.03","4027116","0.0942","0.0836","1","-","Achievement","4","10","-","12","9","10","-","5","10","44","0.5%","05/17/1995","Fresenius Medical Care","05/17/1995"
"032561 CASA GRANDE DIALYSIS (FMC)","032561","-","1875 E SABIN DR","CASA GRANDE","AZ","85122","15","0","-","0.1885","167","284","1507","0.1454","179","1231","Achievement","3","5","-","0.9686","226","1912","1974","0.9641","1611","1671","Achievement","6","10","-","10","8","-","0.086","190","1","11.631","0.350","3","8.560","Achievement","6","10","-","12","4","-","50","57","Achievement","5","0.6410","0.4778","Improvement","0.6252","0.5596","Achievement","0.7722","0.7601","Achievement","0.5184","0.3033","Improvement","0.6189","0.4749","Achievement","0.6252","0.5169","Achievement","3","-","29.00","-","44","41.78","25.70","34","35.61","Achievement","5","6","-","24.48","<10","9","11.66","24.86","8","10.30","Achievement","6","1","-","165.16","-","193","177.45","157.25","162","148.25","Achievement","3","168","179","216","207","0.9385","0.9583","7","-","Achievement","6","10","-","10","317488.16","4098944","372738.88","4027116","0.0926","0.0775","0","-","Achievement","4","10","-","12","9","10","-","5","10","45","0.5%","09/01/1995","Fresenius Medical Care","09/01/1995"
"032563 SCOTTSDALE DIALYSIS (FMC)","032563","-","1495 N HAYDEN STE D1-D4","SCOTTSDALE","AZ","85257","15","No Score","3","No Rate","<11","-","-","No Rate","-","-","Achievement","3","No Score","1","No Rate","<11","-","-","No Rate","-","-","Achievement","6","No Score","1","10","10","-","0.000","11","0","0.537","0.000","0","0.385","Achievement","6","10","-","12","No Score","7","<30","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Score","10","No Rate","-","-","-","No Rate","-","-","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","No Score","13","No Rate","-","-","-","No Rate","-","-","Achievement","3","-","-","-","-","No Rate","No Rate","No Score","1","Achievement","6","No Score","1","10","-","-","-","-","No Rate","No Rate","No Score","1","Achievement","4","10","-","12","9","No Score","1","-","10","100","0.0%","03/01/1997","Fresenius Medical Care","03/01/1997"
"032564 MARYVALE DIALYSIS (FMC)","032564","-","4502 W INDIAN SCHOOL RD STE A4-11","PHOENIX","AZ","85031","15","0","-","0.1893","147","244","1289","0.1624","197","1213","Achievement","3","2","-","0.9523","141","1157","1215","0.9629","1091","1133","Achievement","6","10","-","10","10","-","0.000","174","0","10.088","0.342","3","8.774","Achievement","6","10","-","12","2","-","46","30","Achievement","5","0.4962","0.4551","Improvement","0.4559","0.3697","Improvement","0.6552","0.6130","Improvement","0.4455","0.3312","Improvement","0.4123","0.3342","Improvement","0.4709","0.2723","Improvement","3","-","29.59","-","27","25.12","26.11","21","21.65","Achievement","5","10","-","0.00","<10","0","3.65","No Rate","3","2.85","Achievement","6","1","-","164.04","-","113","104.60","164.29","86","75.33","Achievement","3","121","128","133","130","0.9453","0.9774","8","-","Achievement","6","10","-","10","350147.44","4098944","353324.82","4027116","0.0877","0.0854","1","-","Achievement","4","10","-","12","9","10","-","5","10","46","0.5%","08/20/1997","Fresenius Medical Care","08/20/1997"
"032565 DESERT DIALYSIS CENTER SOUTH TUCSON (DCI)","032565","-","1011 E PENNSYLVANIA ST","TUCSON","AZ","85719","15","1","-","0.2162","79","168","777","0.2424","198","817","Improvement","3","0","-","0.8647","77","658","761","0.8734","683","782","Achievement","6","10","-","10","7","-","0.173","86","1","5.776","0.156","1","6.409","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","2","-","30.86","-","27","24.09","22.62","17","20.23","Achievement","5","10","-","8.49","<10","1","3.56","10.74","2","5.96","Achievement","6","1","-","161.48","-","99","93.09","124.72","70","80.77","Achievement","3","78","80","75","71","0.9750","0.9467","6","-","Achievement","6","10","-","10","257122.77","4098944","105927.77","4027116","0.0263","0.0627","1","-","Improvement","4","10","-","12","9","10","-","5","10","46","0.5%","09/11/1997","Dialysis Clinic, Inc.","09/11/1997"
"032568 RED MOUNTAIN DIALYSIS (FMC)","032568","-","1211 N COUNTRY CLUB DR STE 4","MESA","AZ","85201","15","2","-","0.1558","80","112","719","0.1425","101","709","Achievement","3","8","-","0.9851","75","661","671","0.9767","630","645","Achievement","6","10","-","10","2","-","0.575","95","3","5.220","0.000","0","4.885","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","27.94","-","17","16.75","40.67","21","13.90","Improvement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","3","-","147.17","-","55","56.75","155.62","55","50.86","Achievement","3","76","77","74","69","0.9870","0.9324","5","-","Achievement","6","10","-","10","232385.69","4098944","191280.16","4027116","0.0475","0.0567","0","-","Achievement","4","10","-","12","9","10","-","5","10","47","0.5%","03/07/1997","Fresenius Medical Care","03/07/1997"
"032571 NORTH SCOTTSDALE DIALYSIS (FMC)","032571","-","16101 N 82ND ST STE 6-7","SCOTTSDALE","AZ","85260","15","0","-","0.1845","117","179","970","0.1931","167","865","Achievement","3","4","-","0.9617","114","853","887","0.9724","776","798","Achievement","6","10","-","10","10","-","0.000","150","0","6.194","0.388","2","5.149","Achievement","6","10","-","12","2","-","35","<30","Achievement","5","0.6997","No Rate","Achievement","0.5546","No Rate","Achievement","0.7203","No Rate","Achievement","0.6012","No Rate","Achievement","0.5703","No Rate","Achievement","0.5085","No Rate","Achievement","2","-","30.29","-","46","41.81","31.58","34","28.97","Achievement","5","3","-","36.29","<10","11","9.61","18.58","5","8.61","Achievement","6","1","-","165.57","-","138","126.56","132.60","102","110.70","Achievement","3","107","123","135","128","0.8699","0.9481","6","-","Achievement","6","10","-","10","904032.56","4098944","731951.72","4027116","0.1818","0.2206","5","-","Achievement","4","10","-","12","9","10","-","5","10","40","1.0%","06/20/1997","Fresenius Medical Care","06/20/1997"
